Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr2	161080840	1.92865078707	123.677060272
chr2	161083032	0.28880368333	123.681287875
chr2	161090750	0.28880368333	123.683516862
chr2	161090872	0.271523537427	123.683552096
chr2	161090886	0.266617249119	123.683555897
chr2	161090969	0.198120708222	123.683578026
chr2	161091566	0.198120708222	123.683696304
chr2	161093218	0.198120708222	123.6840236
chr2	161093258	0.166235350194	123.684031525
chr2	161093396	0.166235350194	123.684054465
chr2	161158737	0.166235350194	123.694916449
chr2	161158790	0.149632351588	123.69492526
chr2	161159224	0.149632351588	123.6949902
chr2	161183662	0.149632351588	123.698646915
chr2	161184163	0.137336376074	123.698721881
chr2	161185173	0.137336376074	123.698860591
chr2	161220274	0.137336376074	123.703681235
chr2	161220760	0.208523599369	123.703747981
chr2	161220881	0.208523599369	123.703773212
chr2	161236578	0.208523599369	123.707046407
chr2	161236951	0.207793230664	123.707124186
chr2	161236991	0.200932678194	123.707132498
chr2	161237483	0.200932678194	123.707231357
chr2	161285236	0.169232154189	123.716826495
chr2	161285387	0.126935607769	123.716852049
chr2	161315028	0.126935607769	123.720614547
chr2	161315217	0.177410885182	123.720638538
chr2	161315375	0.177410885182	123.720666569
chr2	161317459	0.177410885182	123.721036293
chr2	161317791	0.284472785005	123.721095194
chr2	161318003	0.284472785005	123.721155502
chr2	161319126	0.284472785004	123.721474965
chr2	161319303	0.287009100074	123.721525317
chr2	161320012	0.287009100074	123.721728806
chr2	161332075	0.287009100074	123.725190997
chr2	161332384	0.332911045195	123.725279683
chr2	161332701	0.332911045195	123.725385216
chr2	161333213	0.332911045195	123.725555666
chr2	161333556	0.392974645197	123.725669854
chr2	161333728	0.392974645197	123.725737446
chr2	161333782	0.392974645197	123.725758667
chr2	161333871	0.393226917963	123.725793642
chr2	161333874	0.394624256779	123.725794821
chr2	161333888	0.394624256779	123.725800346
chr2	161336019	0.394624256779	123.72664129
chr2	161336405	0.411388007142	123.726793615
chr2	161336454	0.411388007142	123.726813773
chr2	161358512	0.26201053737	123.73588817
chr2	161367713	0.26201053737	123.738298929
chr2	161367778	0.535181829507	123.73831596
chr2	161368095	0.646806942466	123.738485612
chr2	161368210	0.699405977256	123.738559995
chr2	161368212	0.866885142523	123.738561394
chr2	161368490	1.4791619177	123.738802388
chr2	161368796	6.40250106946	123.739255011
chr2	161368807	10.1884684493	123.739325439
chr2	161368904	10.1884684493	123.74031372
chr2	161370284	0.379547038174	123.754373807
chr2	161380887	0.274782222915	123.758398144
chr2	161381375	0.272831711276	123.758532238
chr2	161381815	0.259343746501	123.758652284
chr2	161381816	0.258154768627	123.758652543
chr2	161383288	0.244517009639	123.759032547
chr2	161387091	0.242303781358	123.759962445
chr2	161387092	0.241939600583	123.759962687
chr2	161387099	0.221172347803	123.759964381
chr2	161387645	0.177464296126	123.760085141
chr2	161387860	0.154519809018	123.760123296
chr2	161400287	0.268297657936	123.762043514
chr2	161400288	0.33916235745	123.762043782
chr2	161400293	0.375366095041	123.762045478
chr2	161409558	0.274989759809	123.765523245
chr2	161417283	0.274989759809	123.76764754
chr2	161417486	0.171610513522	123.767703363
chr2	161417520	0.171610513522	123.767709198
chr2	161417936	0.171610513522	123.767780588
chr2	161417977	0.076472138485	123.767787624
chr2	161418039	0.076472138485	123.767792365
chr2	161432243	8.94491269435	123.768878576
chr2	161435146	8.94491269435	123.794845657
chr2	161435254	0.883687291191	123.795811708
chr2	161435434	0.779751733724	123.795970771
chr2	161435459	0.55984959947	123.795990265
chr2	161435477	0.19639618783	123.796000343
chr2	161435719	0.19639618783	123.79604787
chr2	161438222	0.19639618783	123.79653945
chr2	161438449	0.0598119604758	123.796584032
chr2	161438578	0.0471990384094	123.796591748
chr2	161438988	0.0471990384094	123.796611099
chr2	161443399	0.0471990384094	123.796819294
chr2	161444711	0.0466671619709	123.796881219
chr2	161444898	0.0461784425662	123.796889946
chr2	161445324	0.0461784425662	123.796909618
chr2	161500175	0.0551630256281	123.799442552
chr2	161500651	0.0583987309758	123.79946881
chr2	161503222	0.0586304780014	123.799618953
chr2	161530004	0.106402057715	123.801189194
chr2	161530760	0.187401466198	123.801269634
chr2	161541407	0.160080742051	123.803264898
chr2	161590626	0.242477514367	123.811143912
chr2	161604843	1.15697324263	123.814591214
chr2	161605008	1.43341574078	123.814782115
chr2	161605425	5.20657032516	123.815379849
chr2	161607761	5.20657032516	123.827542398
chr2	161607973	1.71267517429	123.828646191
chr2	161607976	0.320171936817	123.828651329
chr2	161608113	0.320171936817	123.828695192
chr2	161608274	0.360529665955	123.82874674
chr2	161617989	0.520456471287	123.832249286
chr2	161620407	0.543428534898	123.833507749
chr2	161625537	0.822334617772	123.836295538
chr2	161628827	0.822334617772	123.839001019
chr2	161628842	0.694552989652	123.839013354
chr2	161628856	0.531181243293	123.839023077
chr2	161628882	0.247660409402	123.839036888
chr2	161628982	0.247660409402	123.839061654
chr2	161629060	0.109319472844	123.839080972
chr2	161629131	0.0989553502761	123.839088733
chr2	161629401	0.0989553502761	123.839115451
chr2	161654200	0.129638159152	123.841569445
chr2	161654327	1.22096870183	123.841585909
chr2	161654328	3.0555936742	123.84158713
chr2	161655187	3.0555936742	123.844211885
chr2	161655200	0.555645850035	123.844251608
chr2	161655381	0.555645850035	123.84435218
chr2	161658948	0.555645850036	123.846334168
chr2	161659012	0.467665767577	123.84636973
chr2	161659075	0.467665767577	123.846399193
chr2	161659294	0.460185908643	123.846501611
chr2	161659425	0.251274791705	123.846561896
chr2	161659645	0.170648821622	123.846617176
chr2	161659822	0.170648821622	123.846647381
chr2	161674368	0.170648821622	123.849129639
chr2	161674742	0.154078093027	123.849193461
chr2	161675058	0.154078093027	123.84924215
chr2	161691377	0.154078093027	123.85175655
chr2	161691396	0.15297970746	123.851759478
chr2	161691483	0.15297970746	123.851772787
chr2	161691709	0.15297970746	123.851807361
chr2	161692150	0.138732578965	123.851874825
chr2	161692798	0.138732578965	123.851964723
chr2	161692816	0.101646336057	123.851967221
chr2	161692909	0.101646336057	123.851976674
chr2	161705831	0.1424426005	123.853290148
chr2	161706309	0.184020255292	123.853358235
chr2	161711395	0.199609810342	123.854294162
chr2	161755405	0.424254834724	123.86307899
chr2	161757140	0.454781870758	123.863815072
chr2	161758929	0.481047494478	123.864628677
chr2	161759141	1.1094477291	123.864730659
chr2	161768807	1.12518230406	123.875454581
chr2	161769024	1.3538473068	123.875698745
chr2	161769112	3.71691313401	123.875817884
chr2	161769385	14.0812924291	123.876832601
chr2	161769452	30.1565612484	123.877776048
chr2	161770551	30.1565612484	123.910918109
chr2	161770574	5.58657061576	123.911611709
chr2	161770633	5.58657061576	123.911941317
chr2	161770912	5.58657061577	123.91349997
chr2	161771135	2.02855919301	123.914745776
chr2	161771299	0.574337919499	123.915078459
chr2	161771700	0.574337919499	123.915308769
chr2	161772668	0.574337919499	123.915864728
chr2	161772784	0.462060888632	123.915931351
chr2	161772809	0.462060888632	123.915942903
chr2	161781772	0.483796099827	123.920084354
chr2	161781805	2.82223556542	123.92010032
chr2	161785422	2.82223556543	123.930308346
chr2	161785917	0.502376344577	123.931705352
chr2	161786917	0.502376344577	123.932207729
chr2	161788288	0.502376344577	123.932896487
chr2	161788580	0.496464346819	123.93304318
chr2	161788656	0.49646434682	123.933080912
chr2	161789139	0.144057681217	123.933320704
chr2	161789231	0.144057681217	123.933333957
chr2	161808965	0.174104970672	123.936176792
chr2	161809711	0.175823799258	123.936306674
chr2	161816485	0.175823799258	123.937497704
chr2	161816531	0.175729500771	123.937505792
chr2	161816532	0.0916113680659	123.937505968
chr2	161816753	0.091611368066	123.937526214
chr2	161825064	0.555009881853	123.938287596
chr2	161825453	0.681820597344	123.938503495
chr2	161829836	0.681820597345	123.941491915
chr2	161830491	0.142192190468	123.941938507
chr2	161830605	0.142192190468	123.941954717
chr2	161843923	0.14433146039	123.943848433
chr2	161864800	13.1829064829	123.946861641
chr2	161865731	13.1829064829	123.959134926
chr2	161865900	0.782619473841	123.961362838
chr2	161865997	0.782619473841	123.961438752
chr2	161867113	0.782619473842	123.962312155
chr2	161867203	0.21860817916	123.962382591
chr2	161868148	0.21860817916	123.962589176
chr2	161876660	0.64893579108	123.964449968
chr2	161876856	0.775273387799	123.96457716
chr2	161877016	2.14292309395	123.964701204
chr2	161877134	2.76449100748	123.964954068
chr2	161878905	2.76449100748	123.969849982
chr2	161879028	0.0760759837584	123.970190014
chr2	161879282	0.0760759837585	123.970209338
chr2	161899954	0.646241805926	123.97178198
chr2	161901649	7.12547077421	123.97287736
chr2	161902644	7.12547077422	123.979967204
chr2	161903398	0.563491548148	123.985339809
chr2	161903426	0.0553460104895	123.985355587
chr2	161903517	0.0553460104895	123.985360623
chr2	161926606	0.0555630743146	123.986638507
chr2	161926615	0.0684675891191	123.986639007
chr2	161927428	0.0948034454337	123.986694671
chr2	161949298	0.0948034454338	123.988768023
chr2	161949457	0.094399576607	123.988783096
chr2	161950043	0.0563435060029	123.988838414
chr2	161950046	0.0557597160737	123.988838584
chr2	161951240	0.0413724251468	123.988905161
chr2	161951408	0.0409003117519	123.988912111
chr2	161951790	0.0409003117519	123.988927735
chr2	161951845	0.0409003117519	123.988929985
chr2	161951892	0.0407183415792	123.988931907
chr2	161951945	0.0373479282679	123.988934065
chr2	161952089	0.0369215509749	123.988939443
chr2	161952411	0.0369215509749	123.988951332
chr2	161982673	0.0369240579627	123.990068652
chr2	161982902	0.0369581886433	123.990077107
chr2	162076304	0.0369672238131	123.993529076
chr2	162078415	0.0369779854256	123.993607114
chr2	162085056	0.0369820981012	123.993852685
chr2	162085630	0.0369841070491	123.993873913
chr2	162088852	0.0370013404929	123.993993075
chr2	162089678	0.0377014916173	123.994023638
chr2	162091764	0.0891723647852	123.994102284
chr2	162091835	0.0945979014879	123.994108615
chr2	162091930	0.106539181511	123.994117602
chr2	162093345	0.155253860126	123.994268355
chr2	162093377	0.156026437035	123.994273323
chr2	162093436	0.164285529403	123.994282528
chr2	162093548	0.178989626442	123.994300928
chr2	162098778	2.52888965545	123.995237044
chr2	162105529	2.52888965545	124.012309578
chr2	162105736	0.269692664248	124.012833058
chr2	162106796	0.269692664248	124.013118933
chr2	162133679	0.342394346331	124.02036908
chr2	162134446	5.05792826208	124.020631697
chr2	162134476	8.09288853757	124.020783435
chr2	162137950	8.09288853758	124.04889813
chr2	162138328	0.11577054588	124.051957241
chr2	162138520	0.11577054588	124.051979469
chr2	162184037	0.11577054588	124.057248997
chr2	162184232	0.111643310138	124.057271573
chr2	162184320	0.0945220540856	124.057281397
chr2	162184395	0.0945220540858	124.057288486
chr2	162267445	0.179164617096	124.065138543
chr2	162270727	1.04329932959	124.065726561
chr2	162283081	1.04329932959	124.078615481
chr2	162283457	0.247831482962	124.079007762
chr2	162283468	0.0948335921218	124.079010488
chr2	162283617	0.0948335921221	124.079024618
chr2	162283619	0.0530456194729	124.079024808
chr2	162283766	0.053045619473	124.079032605
chr2	162329837	0.0530555679836	124.08147647
chr2	162330233	0.0642358847362	124.08149748
chr2	162352756	0.0962581971242	124.082944265
chr2	162352887	0.11490185954	124.082956875
chr2	162398826	0.11490185954	124.088235351
chr2	162398866	0.0424004043271	124.088239947
chr2	162400796	0.0424004043272	124.08832178
chr2	162552395	0.0990690361531	124.094749639
chr2	162578910	0.252833022172	124.097376455
chr2	162579336	0.303240144573	124.097484161
chr2	162579550	0.453366458119	124.097549055
chr2	162588079	0.45336645812	124.101415817
chr2	162588719	0.132126611397	124.101705972
chr2	162588840	0.0582380486583	124.101721959
chr2	162589743	0.0582380486584	124.101774548
chr2	162624653	0.0633909159541	124.103807638
chr2	162625064	0.103112090484	124.103833692
chr2	162625748	0.681999723736	124.103904221
chr2	162632054	0.681999723738	124.108204911
chr2	162632166	0.322927680156	124.108281295
chr2	162632219	0.322927680157	124.10829841
chr2	162632255	0.209795792389	124.108310036
chr2	162632293	0.20979579239	124.108318008
chr2	162632611	0.20979579239	124.108384723
chr2	162632804	0.207569642658	124.108425213
chr2	162632942	0.0962420376597	124.108453858
chr2	162633406	0.0884741798385	124.108498514
chr2	162633642	0.0834706397197	124.108519394
chr2	162633703	0.041643576713	124.108524486
chr2	162634308	0.0416435767131	124.10854968
chr2	162638695	0.0416435767132	124.108732371
chr2	162638943	0.0406727627546	124.108742698
chr2	162638990	0.0406727627548	124.10874461
chr2	162639125	0.0263288461614	124.108750101
chr2	162639278	0.0263288461615	124.108754129
chr2	162639991	0.0263288461616	124.108772902
chr2	162639997	0.0177481432472	124.108773059
chr2	162640603	0.0177481432473	124.108783815
chr2	162666478	0.0149366609947	124.109243048
chr2	162691365	0.0171286784072	124.109614777
chr2	162691639	0.0270115198335	124.10961947
chr2	162691788	0.0360070821398	124.109623495
chr2	162691892	0.083092720987	124.109627239
chr2	162691972	0.0899420132004	124.109633887
chr2	162692116	0.218017891959	124.109646839
chr2	162693553	0.218601168065	124.10996013
chr2	162693558	0.264143967045	124.109961223
chr2	162698523	0.264143967045	124.111272698
chr2	162698822	0.0773590331991	124.111351677
chr2	162699008	0.0773590331991	124.111366066
chr2	162699011	0.0773590331992	124.111366298
chr2	162699038	0.0680776792996	124.111368387
chr2	162699087	0.0250137009624	124.111371722
chr2	162699575	0.0250137009624	124.111383929
chr2	162730311	0.0250582802481	124.11215275
chr2	162730368	0.0250908427044	124.112154179
chr2	162793797	0.0428538229659	124.113745666
chr2	162793910	0.0574546700119	124.113750508
chr2	162794084	9.37304923676	124.113760505
chr2	162797066	9.37304923676	124.141710938
chr2	162797499	0.316552729643	124.145769468
chr2	162797604	0.316552729644	124.145802706
chr2	162797620	0.0849250762113	124.145807771
chr2	162798024	0.0849250762113	124.145842081
chr2	162831522	0.111712913423	124.148686901
chr2	162831670	0.123804751308	124.148703435
chr2	162831692	0.150646507994	124.148706158
chr2	162845564	0.19669835175	124.150795927
chr2	162867065	0.19669835175	124.155025138
chr2	162867612	0.196605705741	124.155132732
chr2	162867621	0.196605705741	124.155134501
chr2	162867626	0.196605705741	124.155135485
chr2	162867790	0.169422048634	124.155167728
chr2	162868857	0.169422048634	124.155348501
chr2	162894356	0.169422048634	124.159668594
chr2	162894765	0.128552307199	124.159737888
chr2	162895882	0.1285523072	124.159881481
chr2	162909879	19.9410326301	124.161680827
chr2	162911251	19.9410326301	124.189039924
chr2	162911689	9.91904490606	124.197774096
chr2	162911718	9.08823438715	124.198061749
chr2	162911765	1.6709892509	124.198488896
chr2	162912004	0.765038728143	124.198888262
chr2	162913165	0.765038728144	124.199776472
chr2	162913497	0.26823193863	124.200030465
chr2	162913505	0.260658447656	124.200032611
chr2	162913578	0.260658447656	124.200051639
chr2	162929299	0.578772101348	124.20414945
chr2	162929978	7.85272025581	124.204542436
chr2	162933526	7.85272025582	124.232403888
chr2	162933560	0.186099893119	124.23267088
chr2	162934132	0.18609989312	124.23277733
chr2	162957038	0.370633622679	124.237040134
chr2	162957409	1.90828100322	124.237177639
chr2	162964300	1.90828100323	124.250327603
chr2	162964752	1.15347966084	124.251190146
chr2	162964924	1.15347966084	124.251388545
chr2	162967980	1.15347966084	124.254913579
chr2	162968257	0.06626243055	124.255233092
chr2	162968872	0.0662624305501	124.255273844
chr2	162972072	0.0662624305501	124.255485884
chr2	162972338	0.0503718862034	124.255503509
chr2	162972369	0.0503718862035	124.255505071
chr2	162992003	0.0503935985879	124.256494072
chr2	162992670	0.0812882244951	124.256527685
chr2	162992730	0.177283029724	124.256532562
chr2	162994569	0.239832100203	124.256858586
chr2	162994657	0.322723828844	124.256879691
chr2	162994683	0.420854611251	124.256888082
